date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-12-23,20,18,0.0,4.1,4,31,10:26 AM,10:01 PM,06:59 AM,05:46 PM,13,20,20,20,10,81,68,0.0,1018,20,10,63,8,hongkong
2017-12-24,23,19,0.0,8.7,6,39,11:06 AM,10:53 PM,07:00 AM,05:46 PM,11,21,22,21,21,22,56,0.0,1018,23,10,183,16,hongkong
2017-12-25,20,16,0.0,8.7,5,46,11:44 AM,11:46 PM,07:00 AM,05:47 PM,6,19,19,19,17,26,42,0.0,1020,20,10,48,14,hongkong
2017-12-26,21,17,0.0,8.7,5,53,12:22 PM,No moonset,07:01 AM,05:47 PM,9,19,20,19,17,38,51,0.0,1021,21,10,65,14,hongkong
2017-12-27,20,17,0.0,8.7,5,61,01:02 PM,12:39 AM,07:01 AM,05:48 PM,13,19,20,19,22,24,67,0.0,1021,20,10,76,17,hongkong
2017-12-28,20,18,0.0,5.5,4,68,01:43 PM,01:36 AM,07:01 AM,05:49 PM,13,19,19,19,17,77,69,1.0,1021,20,10,57,13,hongkong
2017-12-29,21,18,0.0,8.7,5,75,02:27 PM,02:34 AM,07:02 AM,05:49 PM,15,20,21,20,15,24,74,0.0,1021,21,10,69,12,hongkong
2017-12-30,22,18,0.0,8.7,5,82,03:16 PM,03:36 AM,07:02 AM,05:50 PM,14,20,21,20,16,27,70,0.0,1022,22,10,64,12,hongkong
2017-12-31,20,16,0.0,8.7,5,86,04:09 PM,04:39 AM,07:03 AM,05:50 PM,10,19,19,19,17,22,56,0.0,1022,20,10,75,14,hongkong
2018-01-01,19,16,0.0,8.7,5,97,05:09 PM,05:46 AM,07:03 AM,05:51 PM,11,18,18,18,14,23,63,0.0,1020,19,10,65,12,hongkong
2018-01-02,20,17,0.0,3.9,4,100,06:12 PM,06:51 AM,07:03 AM,05:52 PM,13,19,19,19,18,73,68,0.0,1019,20,10,72,14,hongkong
2018-01-03,22,19,0.0,8.7,6,89,07:18 PM,07:53 AM,07:04 AM,05:52 PM,15,20,22,20,21,37,72,0.0,1018,22,10,78,16,hongkong
2018-01-04,21,19,0.0,3.9,4,81,08:23 PM,08:50 AM,07:04 AM,05:53 PM,16,20,20,20,23,74,79,0.7,1017,21,9,75,17,hongkong
2018-01-05,20,18,0.0,3.9,4,74,09:27 PM,09:42 AM,07:04 AM,05:54 PM,16,19,19,19,15,98,79,1.3,1016,20,8,57,12,hongkong
2018-01-06,18,17,0.0,3.9,4,67,10:26 PM,10:29 AM,07:04 AM,05:54 PM,14,17,17,17,28,100,83,4.5,1015,18,9,71,21,hongkong
2018-01-07,19,16,0.0,3.9,4,59,11:24 PM,11:12 AM,07:04 AM,05:55 PM,16,18,18,18,25,98,86,6.0,1015,19,9,74,18,hongkong
2018-01-08,20,11,0.0,3.9,4,52,No moonrise,11:51 AM,07:05 AM,05:56 PM,13,15,16,15,24,98,84,4.8,1016,20,8,192,19,hongkong
2018-01-09,11,8,0.0,3.9,2,45,12:18 AM,12:29 PM,07:05 AM,05:56 PM,3,7,10,7,26,85,62,1.1,1024,11,9,13,21,hongkong
2018-01-10,16,11,0.0,8.7,4,38,01:11 AM,01:07 PM,07:05 AM,05:57 PM,-1,12,13,12,24,54,38,0.0,1025,16,10,19,18,hongkong
2018-01-11,17,12,0.0,8.7,4,30,02:02 AM,01:46 PM,07:05 AM,05:58 PM,-1,14,15,14,25,25,35,0.0,1026,17,10,25,20,hongkong
2018-01-12,16,11,0.0,8.7,4,23,02:53 AM,02:25 PM,07:05 AM,05:58 PM,-1,13,14,13,20,6,35,0.0,1027,16,10,37,16,hongkong
2018-01-13,15,12,0.0,8.7,4,16,03:44 AM,03:07 PM,07:05 AM,05:59 PM,3,13,14,13,22,17,48,0.0,1026,15,10,70,18,hongkong
2018-01-14,18,13,0.0,11.0,5,9,04:34 AM,03:50 PM,07:05 AM,06:00 PM,4,16,16,16,16,19,46,0.0,1023,18,10,67,13,hongkong
2018-01-15,19,15,0.0,11.0,5,1,05:25 AM,04:36 PM,07:05 AM,06:00 PM,12,20,20,20,13,2,61,0.0,1019,19,10,78,11,hongkong
2018-01-16,21,16,0.0,11.0,5,0,06:13 AM,05:25 PM,07:05 AM,06:01 PM,13,20,21,20,9,5,64,0.0,1016,21,10,155,8,hongkong
2018-01-17,23,18,0.0,11.0,5,0,06:59 AM,06:15 PM,07:05 AM,06:02 PM,15,23,24,23,9,2,62,0.0,1015,23,10,192,7,hongkong
2018-01-18,22,18,0.0,8.5,5,6,07:44 AM,07:06 PM,07:05 AM,06:02 PM,16,21,22,21,14,48,76,0.0,1016,22,10,75,11,hongkong
2018-01-19,20,19,0.0,5.5,4,13,08:26 AM,07:57 PM,07:05 AM,06:03 PM,17,20,20,20,15,98,85,0.7,1018,20,8,69,11,hongkong
2018-01-20,21,19,0.0,7.0,4,20,09:06 AM,08:49 PM,07:05 AM,06:04 PM,17,20,21,20,15,79,82,0.1,1017,21,10,83,12,hongkong
2018-01-21,21,19,0.0,8.5,4,28,09:45 AM,09:42 PM,07:05 AM,06:04 PM,16,20,21,20,10,63,78,0.0,1015,21,10,80,8,hongkong
2018-01-22,23,19,0.0,11.0,6,35,10:23 AM,10:34 PM,07:05 AM,06:05 PM,17,22,23,22,7,25,74,0.0,1014,23,10,129,6,hongkong
2018-01-23,21,19,0.0,11.0,5,42,11:01 AM,11:28 PM,07:05 AM,06:06 PM,16,20,21,20,13,29,74,0.0,1015,21,10,79,11,hongkong
2018-01-24,20,18,0.0,10.1,4,49,11:40 AM,No moonset,07:05 AM,06:06 PM,15,19,19,19,25,61,77,0.1,1015,20,10,90,19,hongkong
2018-01-25,19,18,0.0,5.5,4,57,12:21 PM,12:23 AM,07:04 AM,06:07 PM,15,18,18,18,23,84,82,0.4,1015,19,9,75,17,hongkong
2018-01-26,19,17,0.0,8.6,4,64,01:06 PM,01:21 AM,07:04 AM,06:08 PM,13,18,18,18,15,63,71,0.0,1017,19,10,43,12,hongkong
2018-01-27,17,15,0.0,5.5,4,71,01:55 PM,02:22 AM,07:04 AM,06:08 PM,10,16,16,16,22,89,67,0.0,1017,17,10,65,18,hongkong
2018-01-28,17,12,0.0,5.5,4,78,02:50 PM,03:25 AM,07:04 AM,06:09 PM,11,15,16,15,21,96,72,0.8,1016,17,9,235,17,hongkong
2018-01-29,10,8,0.0,5.5,2,86,03:50 PM,04:28 AM,07:03 AM,06:10 PM,5,6,9,6,25,100,74,2.9,1021,10,7,100,21,hongkong
2018-01-30,9,7,0.0,5.5,2,93,04:53 PM,05:32 AM,07:03 AM,06:10 PM,5,6,8,6,21,100,80,3.1,1021,9,9,18,17,hongkong
2018-01-31,9,8,0.0,7.1,2,97,05:59 PM,06:31 AM,07:03 AM,06:11 PM,6,6,9,6,29,82,80,2.7,1022,9,9,136,24,hongkong
2018-02-01,13,7,0.0,5.6,3,88,07:05 PM,07:26 AM,07:02 AM,06:12 PM,3,8,10,8,20,67,61,0.0,1022,13,10,66,17,hongkong
2018-02-02,12,10,0.0,5.6,3,81,08:08 PM,08:16 AM,07:02 AM,06:12 PM,4,8,11,8,26,98,65,0.8,1025,12,8,145,21,hongkong
2018-02-03,12,9,0.0,7.1,4,73,09:08 PM,09:03 AM,07:01 AM,06:13 PM,2,8,11,8,25,72,55,0.2,1026,12,9,19,20,hongkong
2018-02-04,13,9,0.0,8.6,4,66,10:06 PM,09:45 AM,07:01 AM,06:14 PM,-1,8,11,8,23,64,44,0.0,1026,13,10,20,19,hongkong
2018-02-05,13,8,0.0,11.1,4,58,11:01 PM,10:25 AM,07:01 AM,06:14 PM,-1,8,10,8,22,35,44,0.0,1027,13,10,15,19,hongkong
2018-02-06,15,9,0.0,11.2,4,51,11:55 PM,11:04 AM,07:00 AM,06:15 PM,1,12,14,12,17,6,42,0.0,1024,15,10,34,14,hongkong
2018-02-07,15,12,0.0,11.2,4,43,No moonrise,11:44 AM,07:00 AM,06:15 PM,-0,14,14,14,14,32,37,0.0,1021,15,10,37,12,hongkong
2018-02-08,16,12,0.0,8.7,4,36,12:47 AM,12:23 PM,06:59 AM,06:16 PM,2,14,15,14,14,56,44,0.0,1019,16,10,52,11,hongkong
2018-02-09,18,15,0.0,5.8,5,28,01:39 AM,01:04 PM,06:59 AM,06:17 PM,12,17,17,17,14,83,72,0.1,1017,18,10,54,11,hongkong
2018-02-10,21,17,0.0,8.7,4,20,02:29 AM,01:47 PM,06:58 AM,06:17 PM,13,19,20,19,12,67,67,0.0,1018,21,10,150,10,hongkong
2018-02-11,18,14,0.0,10.2,5,13,03:20 AM,02:32 PM,06:58 AM,06:18 PM,8,16,17,16,18,56,59,0.1,1023,18,10,109,14,hongkong
2018-02-12,18,12,0.0,11.6,5,5,04:08 AM,03:20 PM,06:57 AM,06:18 PM,3,16,16,16,17,12,43,0.0,1027,18,10,64,14,hongkong
2018-02-13,18,14,0.0,11.6,5,0,04:56 AM,04:09 PM,06:56 AM,06:19 PM,5,18,18,18,13,6,43,0.0,1024,18,10,77,11,hongkong
2018-02-14,20,17,0.0,7.3,5,0,05:41 AM,05:00 PM,06:56 AM,06:19 PM,14,19,19,19,13,60,74,0.1,1019,20,10,85,11,hongkong
2018-02-15,23,18,0.0,11.6,6,0,06:24 AM,05:52 PM,06:55 AM,06:20 PM,19,23,24,23,6,17,80,0.0,1016,23,10,141,5,hongkong
2018-02-16,24,19,0.0,11.6,6,2,07:06 AM,06:44 PM,06:54 AM,06:20 PM,21,26,28,26,5,2,73,0.0,1015,24,10,265,5,hongkong
2018-02-17,21,19,0.0,5.8,4,10,07:45 AM,07:38 PM,06:54 AM,06:21 PM,18,21,22,21,21,63,82,0.3,1016,21,10,112,16,hongkong
2018-02-18,19,18,0.0,7.3,4,17,08:24 AM,08:30 PM,06:53 AM,06:22 PM,17,19,19,19,16,90,87,0.5,1018,19,8,80,12,hongkong
2018-02-19,23,19,0.0,8.7,5,25,09:02 AM,09:24 PM,06:52 AM,06:22 PM,19,21,23,21,9,75,85,0.1,1016,23,10,82,7,hongkong
2018-02-20,23,20,0.0,5.9,5,32,09:41 AM,10:19 PM,06:52 AM,06:23 PM,20,22,25,22,11,83,85,0.1,1014,23,10,91,8,hongkong
2018-02-21,21,18,0.0,5.9,4,40,10:21 AM,11:16 PM,06:51 AM,06:23 PM,18,20,20,20,15,98,86,0.9,1015,21,10,75,12,hongkong
2018-02-22,18,13,0.0,5.9,4,47,11:04 AM,No moonset,06:50 AM,06:24 PM,11,15,15,15,22,100,78,8.1,1019,18,9,35,17,hongkong
2018-02-23,19,13,0.0,10.2,5,55,11:50 AM,12:14 AM,06:50 AM,06:24 PM,11,16,16,16,16,73,72,0.6,1020,19,9,61,14,hongkong
2018-02-24,21,18,0.0,5.9,4,62,12:40 PM,01:14 AM,06:49 AM,06:24 PM,16,20,20,20,15,92,77,1.3,1019,21,9,71,12,hongkong
2018-02-25,24,19,0.0,7.3,5,70,01:36 PM,02:15 AM,06:48 AM,06:25 PM,16,21,22,21,13,83,75,0.8,1018,24,9,108,10,hongkong
2018-02-26,20,17,0.0,11.6,5,77,02:36 PM,03:16 AM,06:47 AM,06:25 PM,13,19,19,19,13,40,66,0.0,1019,20,10,68,11,hongkong
2018-02-27,22,18,0.0,10.2,5,85,03:39 PM,04:15 AM,06:46 AM,06:26 PM,16,20,21,20,15,66,75,0.1,1017,22,10,91,12,hongkong
2018-02-28,24,20,0.0,11.6,6,93,04:43 PM,05:11 AM,06:46 AM,06:26 PM,19,23,24,23,9,41,80,1.0,1014,24,10,127,7,hongkong
2018-03-01,24,21,0.0,11.6,6,96,05:47 PM,06:03 AM,06:45 AM,06:27 PM,20,26,26,24,9,17,81,0.0,1013,24,10,128,8,hongkong
2018-03-02,24,21,0.0,8.8,5,100,06:49 PM,06:51 AM,06:44 AM,06:27 PM,20,22,25,22,15,67,85,0.1,1012,24,10,99,11,hongkong
2018-03-03,25,22,0.0,11.6,6,89,07:48 PM,07:35 AM,06:43 AM,06:28 PM,21,26,26,24,13,43,85,0.2,1011,25,10,142,10,hongkong
2018-03-04,26,23,0.0,5.9,5,82,08:46 PM,08:17 AM,06:42 AM,06:28 PM,22,27,27,24,17,74,88,0.3,1011,26,10,163,12,hongkong
2018-03-05,26,23,0.0,10.2,6,74,09:42 PM,08:57 AM,06:41 AM,06:28 PM,22,28,28,25,8,43,84,0.3,1013,26,10,161,6,hongkong
2018-03-06,23,20,0.0,5.9,5,67,10:36 PM,09:38 AM,06:41 AM,06:29 PM,19,22,23,22,25,87,82,0.1,1017,23,10,103,19,hongkong
2018-03-07,22,19,0.0,7.4,5,60,11:29 PM,10:17 AM,06:40 AM,06:29 PM,17,21,22,21,19,81,80,0.2,1017,22,9,75,15,hongkong
2018-03-08,19,13,0.0,8.8,5,53,No moonrise,10:59 AM,06:39 AM,06:30 PM,9,14,15,14,27,72,69,1.3,1020,19,10,55,22,hongkong
2018-03-09,18,12,0.0,11.6,4,45,12:21 AM,11:42 AM,06:38 AM,06:30 PM,7,17,18,17,15,0,53,0.0,1023,18,10,47,13,hongkong
2018-03-10,19,15,0.0,11.6,5,38,01:13 AM,12:26 PM,06:37 AM,06:30 PM,10,21,21,21,14,0,52,0.0,1022,19,10,78,12,hongkong
2018-03-11,21,17,0.0,11.6,5,31,02:02 AM,01:14 PM,06:36 AM,06:31 PM,13,21,21,21,16,4,62,0.0,1021,21,10,87,14,hongkong
2018-03-12,23,19,0.0,11.6,6,24,02:50 AM,02:02 PM,06:35 AM,06:31 PM,17,23,24,23,11,6,69,0.0,1019,23,10,95,10,hongkong
2018-03-13,23,20,0.0,11.6,6,16,03:36 AM,02:53 PM,06:34 AM,06:32 PM,18,23,25,23,11,17,74,0.0,1017,23,10,103,9,hongkong
2018-03-14,22,21,0.0,6.0,6,9,04:20 AM,03:44 PM,06:33 AM,06:32 PM,19,22,24,22,13,73,86,2.5,1015,22,8,95,10,hongkong
2018-03-15,24,21,0.0,11.6,6,2,05:02 AM,04:36 PM,06:32 AM,06:32 PM,20,26,26,24,7,37,80,3.1,1013,24,10,110,5,hongkong
2018-03-16,25,21,0.0,11.6,6,0,05:43 AM,05:30 PM,06:31 AM,06:33 PM,20,26,26,25,5,11,74,0.0,1015,25,10,156,4,hongkong
2018-03-17,22,20,0.0,6.0,5,0,06:21 AM,06:23 PM,06:31 AM,06:33 PM,18,21,23,21,29,74,81,0.1,1017,22,10,92,23,hongkong
2018-03-18,24,21,0.0,8.8,5,5,07:01 AM,07:18 PM,06:30 AM,06:33 PM,20,25,25,22,17,62,84,0.2,1016,24,10,102,13,hongkong
2018-03-19,24,22,0.0,7.4,5,13,07:40 AM,08:13 PM,06:29 AM,06:34 PM,20,26,26,24,12,73,82,1.2,1012,24,10,145,9,hongkong
2018-03-20,23,18,0.0,11.6,6,20,08:20 AM,09:10 PM,06:28 AM,06:34 PM,14,21,22,21,25,36,66,0.0,1014,23,10,243,20,hongkong
2018-03-21,22,15,0.0,11.6,5,27,09:03 AM,10:09 PM,06:27 AM,06:35 PM,8,20,20,20,20,0,48,0.0,1017,22,10,59,17,hongkong
2018-03-22,22,18,0.0,11.6,5,34,09:48 AM,11:09 PM,06:26 AM,06:35 PM,10,22,23,22,10,6,49,0.0,1017,22,10,112,9,hongkong
2018-03-23,23,19,0.0,11.6,6,42,10:37 AM,No moonset,06:25 AM,06:35 PM,14,23,25,23,13,3,57,0.0,1018,23,10,90,11,hongkong
2018-03-24,23,20,0.0,10.2,6,49,11:31 AM,12:09 AM,06:24 AM,06:36 PM,17,22,24,22,16,39,76,0.8,1019,23,10,93,13,hongkong
2018-03-25,23,21,0.0,8.8,5,56,12:28 PM,01:09 AM,06:23 AM,06:36 PM,18,22,25,22,14,51,77,0.9,1019,23,10,93,11,hongkong
2018-03-26,24,21,0.0,11.6,6,63,01:28 PM,02:07 AM,06:22 AM,06:36 PM,18,25,25,23,6,40,72,0.1,1018,24,10,110,5,hongkong
2018-03-27,25,21,0.0,11.6,6,71,02:30 PM,03:03 AM,06:21 AM,06:37 PM,17,26,26,24,6,33,68,0.0,1016,25,10,135,5,hongkong
2018-03-28,24,21,0.0,11.6,6,78,03:32 PM,03:55 AM,06:20 AM,06:37 PM,18,26,26,24,10,15,72,0.1,1015,24,10,113,8,hongkong
2018-03-29,25,21,0.0,10.2,6,85,04:33 PM,04:42 AM,06:19 AM,06:37 PM,19,26,26,24,8,38,75,0.1,1014,25,10,109,7,hongkong
2018-03-30,25,22,0.0,11.6,6,93,05:33 PM,05:27 AM,06:18 AM,06:38 PM,19,26,26,24,11,30,71,0.0,1015,25,10,94,9,hongkong
2018-03-31,25,22,0.0,11.6,6,96,06:30 PM,06:09 AM,06:17 AM,06:38 PM,18,26,26,24,14,21,69,0.0,1015,25,10,104,12,hongkong
2018-04-01,25,22,0.0,11.6,6,89,07:27 PM,06:50 AM,06:16 AM,06:38 PM,19,26,26,24,9,23,71,0.0,1014,25,10,120,8,hongkong
2018-04-02,26,22,0.0,11.6,6,81,08:22 PM,07:30 AM,06:15 AM,06:39 PM,19,27,27,25,7,11,68,0.0,1014,26,10,171,6,hongkong
2018-04-03,26,22,0.0,11.6,6,74,09:17 PM,08:10 AM,06:15 AM,06:39 PM,20,28,28,26,9,9,72,0.0,1014,26,10,156,8,hongkong
2018-04-04,26,22,0.0,11.6,6,66,10:11 PM,08:52 AM,06:14 AM,06:39 PM,21,27,27,25,9,21,76,0.0,1013,26,10,118,7,hongkong
2018-04-05,26,22,0.0,11.6,6,59,11:03 PM,09:35 AM,06:13 AM,06:40 PM,21,27,27,25,10,21,76,0.1,1012,26,10,127,9,hongkong
2018-04-06,26,17,0.0,7.5,5,51,11:54 PM,10:19 AM,06:12 AM,06:40 PM,17,24,24,23,23,56,67,0.1,1016,26,10,183,19,hongkong
2018-04-07,21,16,0.0,11.6,5,44,No moonrise,11:06 AM,06:11 AM,06:40 PM,5,18,18,18,29,46,42,0.3,1024,21,9,27,23,hongkong
2018-04-08,22,18,0.0,11.6,5,36,12:43 AM,11:54 AM,06:10 AM,06:41 PM,8,22,23,22,10,4,42,0.0,1021,22,10,93,9,hongkong
2018-04-09,24,20,0.0,11.6,6,28,01:30 AM,12:44 PM,06:09 AM,06:41 PM,18,26,26,24,11,12,67,0.0,1017,24,10,111,10,hongkong
2018-04-10,26,22,0.0,11.6,6,21,02:15 AM,01:35 PM,06:08 AM,06:41 PM,20,27,27,25,9,13,72,0.1,1015,26,10,125,8,hongkong
2018-04-11,27,23,0.0,11.6,6,13,02:57 AM,02:26 PM,06:07 AM,06:42 PM,22,28,28,26,7,27,79,0.0,1012,27,10,129,6,hongkong
2018-04-12,27,23,0.0,11.6,7,6,03:38 AM,03:19 PM,06:06 AM,06:42 PM,22,29,29,26,11,27,79,0.0,1011,27,10,159,9,hongkong
2018-04-13,28,24,0.0,11.6,7,0,04:17 AM,04:12 PM,06:06 AM,06:43 PM,23,29,29,26,14,21,80,0.0,1012,28,10,147,11,hongkong
2018-04-14,28,24,0.0,11.6,7,0,04:56 AM,05:07 PM,06:05 AM,06:43 PM,23,30,30,27,8,38,79,0.2,1012,28,10,186,6,hongkong
2018-04-15,24,19,0.0,6.2,5,0,05:36 AM,06:02 PM,06:04 AM,06:43 PM,16,21,22,21,20,77,71,6.2,1015,24,8,183,15,hongkong
2018-04-16,18,17,0.0,6.2,4,1,06:15 AM,07:00 PM,06:03 AM,06:44 PM,14,18,18,18,17,100,77,3.9,1017,18,9,61,14,hongkong
2018-04-17,21,17,0.0,6.2,4,9,06:58 AM,07:59 PM,06:02 AM,06:44 PM,15,20,21,20,10,98,74,0.9,1017,21,8,54,8,hongkong
2018-04-18,24,21,0.0,8.9,5,17,07:43 AM,09:00 PM,06:01 AM,06:44 PM,19,25,25,23,12,66,77,0.0,1016,24,10,96,10,hongkong
2018-04-19,25,21,0.0,10.3,6,24,08:32 AM,10:03 PM,06:01 AM,06:45 PM,19,26,26,24,13,50,76,0.0,1014,25,10,93,11,hongkong
2018-04-20,25,23,0.0,7.8,5,32,09:26 AM,11:04 PM,06:00 AM,06:45 PM,21,26,26,24,17,83,84,0.3,1014,25,10,90,13,hongkong
2018-04-21,26,23,0.0,11.9,6,39,10:22 AM,No moonset,05:59 AM,06:46 PM,21,27,27,25,18,57,80,0.1,1013,26,10,112,13,hongkong
2018-04-22,27,24,0.0,12.9,7,47,11:23 AM,12:04 AM,05:58 AM,06:46 PM,22,28,28,26,12,35,80,0.0,1011,27,10,123,9,hongkong
2018-04-23,28,24,0.0,12.9,7,54,12:23 PM,01:00 AM,05:58 AM,06:46 PM,23,30,30,27,10,27,79,0.0,1009,28,10,181,8,hongkong
2018-04-24,27,24,0.0,11.9,6,62,01:25 PM,01:52 AM,05:57 AM,06:47 PM,23,29,29,26,6,48,82,15.6,1010,27,9,160,4,hongkong
2018-04-25,24,23,0.0,8.1,5,69,02:25 PM,02:40 AM,05:56 AM,06:47 PM,19,26,26,24,14,87,75,2.8,1012,24,10,61,11,hongkong
2018-04-26,24,23,0.0,9.4,5,77,03:24 PM,03:25 AM,05:55 AM,06:48 PM,21,26,26,24,13,84,83,4.2,1014,24,10,73,10,hongkong
2018-04-27,27,23,0.0,9.4,6,85,04:20 PM,04:06 AM,05:55 AM,06:48 PM,21,28,28,26,7,71,78,0.0,1015,27,10,99,6,hongkong
2018-04-28,27,24,0.0,10.7,6,92,05:17 PM,04:46 AM,05:54 AM,06:48 PM,22,28,28,25,13,66,81,0.1,1015,27,10,97,10,hongkong
2018-04-29,27,24,0.0,11.9,6,100,06:12 PM,05:26 AM,05:53 AM,06:49 PM,22,29,29,26,9,48,81,0.2,1013,27,10,109,8,hongkong
2018-04-30,28,24,0.0,13.0,7,100,07:06 PM,06:05 AM,05:52 AM,06:49 PM,23,30,30,27,10,40,81,0.1,1013,28,10,130,8,hongkong
2018-05-01,28,25,0.0,13.0,7,89,08:00 PM,06:46 AM,05:52 AM,06:50 PM,24,31,31,27,10,28,80,0.0,1012,28,10,181,8,hongkong
2018-05-02,30,25,0.0,13.0,7,82,08:54 PM,07:28 AM,05:51 AM,06:50 PM,24,32,32,28,10,31,76,1.2,1012,30,10,223,8,hongkong
2018-05-03,30,25,0.0,12.0,7,75,09:46 PM,08:12 AM,05:51 AM,06:51 PM,23,31,31,27,23,59,79,15.6,1014,30,9,168,15,hongkong
2018-05-04,26,24,0.0,8.1,6,68,10:36 PM,08:58 AM,05:50 AM,06:51 PM,21,27,27,25,26,91,80,2.7,1016,26,10,87,20,hongkong
2018-05-05,28,25,0.0,12.0,6,60,11:25 PM,09:46 AM,05:49 AM,06:51 PM,23,30,30,27,18,55,81,2.0,1015,28,10,109,14,hongkong
2018-05-06,29,26,0.0,13.0,7,53,No moonrise,10:35 AM,05:49 AM,06:52 PM,24,32,32,28,16,35,80,1.2,1011,29,10,174,13,hongkong
2018-05-07,29,26,0.0,13.0,7,46,12:10 AM,11:26 AM,05:48 AM,06:52 PM,24,32,32,28,22,34,79,9.4,1008,29,9,198,15,hongkong
2018-05-08,28,26,0.0,12.0,7,39,12:53 AM,12:17 PM,05:48 AM,06:53 PM,24,32,32,28,3,46,82,1.4,1008,28,10,193,3,hongkong
2018-05-09,26,24,0.0,8.2,6,31,01:34 AM,01:08 PM,05:47 AM,06:53 PM,23,28,28,26,31,73,84,10.3,1013,26,9,78,22,hongkong
2018-05-10,25,24,0.0,8.2,5,24,02:13 AM,02:00 PM,05:47 AM,06:54 PM,21,27,27,25,34,94,82,3.7,1015,25,10,89,25,hongkong
2018-05-11,27,24,0.0,9.4,6,17,02:51 AM,02:53 PM,05:46 AM,06:54 PM,22,28,28,26,19,73,80,1.1,1014,27,10,95,14,hongkong
2018-05-12,29,25,0.0,13.1,7,9,03:30 AM,03:48 PM,05:45 AM,06:55 PM,23,31,31,27,11,37,77,0.6,1012,29,10,144,9,hongkong
2018-05-13,30,26,0.0,13.1,7,2,04:09 AM,04:44 PM,05:45 AM,06:55 PM,24,33,33,28,11,24,78,0.1,1011,30,10,214,9,hongkong
2018-05-14,31,26,0.0,13.1,7,0,04:50 AM,05:44 PM,05:45 AM,06:55 PM,25,34,34,29,12,9,77,0.1,1010,31,10,203,10,hongkong
2018-05-15,30,26,0.0,13.1,7,0,05:34 AM,06:45 PM,05:44 AM,06:56 PM,24,33,33,29,13,32,78,0.0,1009,30,10,165,10,hongkong
2018-05-16,30,26,0.0,13.1,7,5,06:22 AM,07:49 PM,05:44 AM,06:56 PM,24,33,33,29,12,28,76,0.0,1009,30,10,163,10,hongkong
2018-05-17,30,26,0.0,13.1,7,12,07:15 AM,08:53 PM,05:43 AM,06:57 PM,25,34,34,29,12,23,78,0.0,1008,30,10,174,10,hongkong
2018-05-18,31,27,0.0,13.1,7,19,08:12 AM,09:56 PM,05:43 AM,06:57 PM,25,36,36,30,10,23,77,0.1,1008,31,10,194,9,hongkong
2018-05-19,32,27,0.0,13.2,7,27,09:14 AM,10:55 PM,05:43 AM,06:58 PM,26,37,37,30,9,22,77,0.0,1008,32,10,211,8,hongkong
2018-05-20,31,27,0.0,13.2,7,34,10:16 AM,11:50 PM,05:42 AM,06:58 PM,26,40,40,31,9,9,75,0.0,1008,31,10,201,8,hongkong
2018-05-21,31,28,0.0,13.2,7,41,11:19 AM,No moonset,05:42 AM,06:59 PM,26,39,39,31,9,10,73,0.0,1010,31,10,187,8,hongkong
2018-05-22,32,28,0.0,13.2,7,48,12:20 PM,12:40 AM,05:41 AM,06:59 PM,26,39,39,31,9,12,72,0.1,1011,32,10,156,7,hongkong
2018-05-23,33,28,0.0,13.6,8,56,01:19 PM,01:25 AM,05:41 AM,07:00 PM,26,41,41,33,10,4,68,0.0,1010,33,10,233,8,hongkong
2018-05-24,31,28,0.0,13.6,7,63,02:15 PM,02:07 AM,05:41 AM,07:00 PM,24,36,36,30,13,12,71,0.0,1009,31,10,157,11,hongkong
2018-05-25,31,28,0.0,13.6,7,70,03:11 PM,02:47 AM,05:41 AM,07:00 PM,24,36,36,30,12,14,71,0.0,1008,31,10,176,10,hongkong
2018-05-26,32,28,0.0,13.6,7,78,04:05 PM,03:26 AM,05:40 AM,07:01 PM,26,38,38,31,13,15,75,1.8,1009,32,10,206,11,hongkong
2018-05-27,32,28,0.0,13.6,7,85,04:59 PM,04:04 AM,05:40 AM,07:01 PM,25,38,38,31,12,15,73,1.0,1009,32,10,233,10,hongkong
2018-05-28,33,28,0.0,13.6,8,92,05:53 PM,04:43 AM,05:40 AM,07:02 PM,25,38,38,31,12,16,71,2.2,1009,33,10,250,10,hongkong
2018-05-29,33,29,0.0,13.6,8,99,06:46 PM,05:25 AM,05:40 AM,07:02 PM,25,39,39,32,12,10,67,0.4,1009,33,10,239,10,hongkong
2018-05-30,33,29,0.0,13.6,8,100,07:39 PM,06:07 AM,05:40 AM,07:03 PM,25,39,39,32,10,12,66,0.0,1010,33,10,219,8,hongkong
2018-05-31,33,29,0.0,13.6,8,89,08:30 PM,06:53 AM,05:39 AM,07:03 PM,24,38,38,32,10,13,65,0.0,1010,33,10,217,8,hongkong
2018-06-01,32,28,0.0,13.7,8,74,09:19 PM,07:40 AM,05:39 AM,07:04 PM,25,38,38,31,12,16,69,4.5,1010,32,10,128,9,hongkong
2018-06-02,31,27,0.0,13.7,7,67,10:06 PM,08:28 AM,05:39 AM,07:04 PM,24,35,35,29,18,34,75,0.8,1010,31,10,92,15,hongkong
2018-06-03,31,27,0.0,13.7,7,59,10:50 PM,09:19 AM,05:39 AM,07:04 PM,24,34,34,29,17,33,74,0.6,1008,31,10,95,14,hongkong
